,level_0,index,up_count,down_count,total_count,polar_score,polarity
297,1797,코픽스/NNG;하락/NNG,10.0,16.0,26.0,0.5815079981491885,Dovish
298,1800,호주달러/NNG;하락/NNG,10.0,15.0,25.0,0.6202751980258012,Dovish
299,1804,원엔/NNG;환율/NNG;상승/NNG,10.0,14.0,24.0,0.6645805693133584,Dovish
300,1810,수출/NNG;촉진/NNG,10.0,13.0,23.0,0.7157021515682321,Dovish
301,1811,인하/NNG;나/VV;않/VX,10.0,13.0,23.0,0.7157021515682321,Dovish
302,1814,유동성/NNG;개선/NNG,10.0,21.0,31.0,0.44305371287557227,Dovish
303,1815,공급/NNG;많/VA,10.0,13.0,23.0,0.7157021515682321,Dovish
304,1821,채권/NNG;가격/NNG;내리/VV,10.0,20.0,30.0,0.46520639851935086,Dovish
305,1825,손실/NNG;확대/NNG,10.0,15.0,25.0,0.6202751980258012,Dovish
306,1828,소득/NNG;증대/NNG,10.0,16.0,26.0,0.5815079981491885,Dovish
307,1832,우려/NNG;인하/NNG,10.0,13.0,23.0,0.7157021515682321,Dovish
308,1833,통화/NNG;절상/NNG;압력/NNG,10.0,15.0,25.0,0.6202751980258012,Dovish
309,1845,과도/NNG;위험/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
310,1847,신용등급/NNG;내리/VV,9.0,17.0,26.0,0.4925714807851951,Dovish
311,1859,외환보유액/NNG;감소/NNG,9.0,13.0,22.0,0.644131936411409,Dovish
312,1860,gdp/NNG;성장률/NNG;그치/VV,9.0,13.0,22.0,0.644131936411409,Dovish
313,1867,국채/NNG;수익률/NNG;떨어/VV,9.0,18.0,27.0,0.4652063985193509,Dovish
314,1877,인하/NNG;최대/NNG,9.0,15.0,24.0,0.5582476782232211,Dovish
315,1880,국채/NNG;오르/VV,9.0,16.0,25.0,0.5233571983342697,Dovish
316,1881,안정/NNG;상승/NNG,9.0,16.0,25.0,0.5233571983342697,Dovish
317,1896,강하/VA;우려/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
318,1899,대출/NNG;조건/NNG;완화/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
319,1900,가계/NNG;대출/NNG;억제/NNG,9.0,14.0,23.0,0.5981225123820225,Dovish
320,1910,채권시장/NNG;부정적/VAX,9.0,14.0,23.0,0.5981225123820225,Dovish
321,1915,듀레이션/NNG;늘/VV,9.0,13.0,22.0,0.644131936411409,Dovish
322,1921,경제/NNG;좋/VA;않/VX,9.0,16.0,25.0,0.5233571983342697,Dovish
323,1923,하락/NNG;작/VA,9.0,18.0,27.0,0.4652063985193509,Dovish
324,1924,경제/NNG;펀더멘털/NNG;개선/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
325,1930,우려/NNG;점증/NNG,9.0,15.0,24.0,0.5582476782232211,Dovish
326,1935,미/NNG;국채/NNG;하락/NNG,9.0,16.0,25.0,0.5233571983342697,Dovish
327,1936,분쟁/NNG;불확실성/NNG,9.0,16.0,25.0,0.5233571983342697,Dovish
328,1950,cd/NNG;높/VA,9.0,13.0,22.0,0.644131936411409,Dovish
329,1954,심리/NNG;완화/NNG,9.0,17.0,26.0,0.4925714807851951,Dovish
330,1958,주거비/NNG;부담/NNG,9.0,14.0,23.0,0.5981225123820225,Dovish
331,1971,외국인/NNG;국채선물/NNG;계약/NNG;넘/VV,9.0,12.0,21.0,0.6978095977790263,Dovish
332,1983,글로벌/NNG;통화/NNG;완화/NNG,9.0,27.0,36.0,0.3101375990129006,Dovish
333,1984,성장/NNG;부양/NNG,9.0,16.0,25.0,0.5233571983342697,Dovish
334,1985,신용등급/NNG;부정적/VAX,9.0,13.0,22.0,0.644131936411409,Dovish
335,1986,경제/NNG;낮/VA,9.0,15.0,24.0,0.5582476782232211,Dovish
336,1991,불안/NNG;하락/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
337,2000,외환시장/NNG;변동성/NNG;확대/NNG,9.0,16.0,25.0,0.5233571983342697,Dovish
338,2008,낮/VA;마이너스/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
339,2018,신흥국/NNG;성장/NNG;둔화/NNG,9.0,14.0,23.0,0.5981225123820225,Dovish
340,2021,국채/NNG;약세/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
341,2040,침체/NNG;가속/NNG,9.0,21.0,30.0,0.3987483415880151,Dovish
342,2041,유동성/NNG;크/VV,9.0,17.0,26.0,0.4925714807851951,Dovish
343,2045,성장/NNG;위축/NNG,9.0,18.0,27.0,0.4652063985193509,Dovish
344,2049,가계/NNG;부채/NNG;증가/NNG;둔화/NNG,9.0,21.0,30.0,0.3987483415880151,Dovish
345,2055,침체/NNG;아니/VCN,9.0,12.0,21.0,0.6978095977790263,Dovish
346,2063,예대마진/NNG;축소/NNG,9.0,17.0,26.0,0.4925714807851951,Dovish
347,2066,부정적/VAX;영향/NNG;우려/NNG,9.0,15.0,24.0,0.5582476782232211,Dovish
348,2070,호주달러/NNG;약세/NNG,9.0,20.0,29.0,0.4186857586674158,Dovish
349,2071,부동산/NNG;활황/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
350,2078,경제/NNG;모멘텀/NNG,9.0,26.0,35.0,0.3220659682057045,Dovish
351,2081,펀더멘털/NNG;우려/NNG,9.0,23.0,32.0,0.36407457275427463,Dovish
352,2084,pmi/NNG;상승/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
353,2091,부채/NNG;축소/NNG,9.0,12.0,21.0,0.6978095977790263,Dovish
354,2092,타격/NNG;주/VV;않/VX,9.0,14.0,23.0,0.5981225123820225,Dovish
355,2105,국채선물/NNG;계약/NNG;넘/VV,8.0,13.0,21.0,0.5725617212545856,Dovish
356,2106,침체/NNG;없/VA,8.0,12.0,20.0,0.6202751980258011,Dovish
357,2126,많/VA;인하/NNG,8.0,16.0,24.0,0.46520639851935086,Dovish
358,2127,국채/NNG;수익률/NNG;마이너스/NNG,8.0,11.0,19.0,0.6766638523917831,Dovish
359,2129,매출/NNG;오르/VV,8.0,12.0,20.0,0.6202751980258011,Dovish
360,2137,차주/NNG;부담/NNG,8.0,11.0,19.0,0.6766638523917831,Dovish
361,2143,cd/NNG;하락/NNG,8.0,19.0,27.0,0.3917527566478744,Dovish
362,2148,매출/NNG;신장/NNG,8.0,13.0,21.0,0.5725617212545856,Dovish
363,2149,많/VA;위험/NNG,8.0,13.0,21.0,0.5725617212545856,Dovish
364,2150,인플레이션/NNG;압력/NNG;우려/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
365,2157,물가/NNG;압박/NNG,8.0,13.0,21.0,0.5725617212545856,Dovish
366,2160,실적/NNG;좋/VA;않/VX,8.0,15.0,23.0,0.49622015842064093,Dovish
367,2163,여력/NNG;제한/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
368,2165,상향/NNG;상승/NNG,8.0,11.0,19.0,0.6766638523917831,Dovish
369,2174,예상/NNG;좋/VA;않/VX,8.0,15.0,23.0,0.49622015842064093,Dovish
370,2177,대출/NNG;내리/VV,8.0,16.0,24.0,0.46520639851935086,Dovish
371,2183,시중/NNG;유동성/NNG;확대/NNG,8.0,15.0,23.0,0.49622015842064093,Dovish
372,2188,fed/NNG;침체/NNG,8.0,19.0,27.0,0.3917527566478744,Dovish
373,2189,국채/NNG;선호/NNG,8.0,13.0,21.0,0.5725617212545856,Dovish
374,2194,경제/NNG;회복/NNG;걸림돌/NNG,8.0,10.0,18.0,0.7443302376309613,Dovish
375,2195,최저/NNG;낮/VV,8.0,14.0,22.0,0.5316644554506866,Dovish
376,2199,fed/NNG;경제/NNG;회복/NNG,8.0,11.0,19.0,0.6766638523917831,Dovish
377,2204,역대/NNG;최저/NNG;떨어/VV,8.0,21.0,29.0,0.3544429703004578,Dovish
378,2205,미/NNG;경제/NNG;성장/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
379,2211,위험/NNG,8.0,16.0,24.0,0.46520639851935086,Dovish
380,2216,유로존/NNG;침체/NNG,8.0,15.0,23.0,0.49622015842064093,Dovish
381,2217,예상/NNG;매파/NNG,8.0,15.0,23.0,0.49622015842064093,Dovish
382,2218,호조/NNG;약세/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
383,2222,cd/NNG;오르/VV,8.0,14.0,22.0,0.5316644554506866,Dovish
384,2223,실물/NNG;경제/NNG;침체/NNG,8.0,24.0,32.0,0.31013759901290056,Dovish
385,2226,낮/VA;인하/NNG,8.0,22.0,30.0,0.33833192619589153,Dovish
386,2232,세계/NNG;성장/NNG,8.0,18.0,26.0,0.4135167986838674,Dovish
387,2242,양적/VAX;성장/NNG,8.0,10.0,18.0,0.7443302376309613,Dovish
388,2248,경제/NNG;성장/NNG;우려/NNG,8.0,10.0,18.0,0.7443302376309613,Dovish
389,2249,인하/NNG;가능성/NNG;작/VA,8.0,14.0,22.0,0.5316644554506866,Dovish
390,2251,상환/NNG;부담/NNG;늘/VV,8.0,13.0,21.0,0.5725617212545856,Dovish
391,2252,악영향/NNG;우려/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
392,2273,가계/NNG;부채/NNG;증가/NNG;우려/NNG,8.0,20.0,28.0,0.37216511881548064,Dovish
393,2278,이탈/NNG;막/VV,8.0,10.0,18.0,0.7443302376309613,Dovish
394,2288,달러원/NNG;급락/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
395,2289,신용등급/NNG;개선/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
396,2295,수출/NNG;상승/NNG,8.0,14.0,22.0,0.5316644554506866,Dovish
397,2301,대출/NNG;수요/NNG;줄/VV,8.0,12.0,20.0,0.6202751980258011,Dovish
398,2307,fed/NNG;양적완화/NNG;종료/NNG,8.0,10.0,18.0,0.7443302376309613,Dovish
399,2317,인하/NNG;부작용/NNG,8.0,16.0,24.0,0.46520639851935086,Dovish
400,2319,부채/NNG;급증/NNG,8.0,11.0,19.0,0.6766638523917831,Dovish
401,2322,가격/NNG;바닥/NNG,8.0,10.0,18.0,0.7443302376309613,Dovish
402,2325,돈/NNG;쏟/VV,8.0,14.0,22.0,0.5316644554506866,Dovish
403,2326,높/VA;불확실성/NNG,8.0,20.0,28.0,0.37216511881548064,Dovish
404,2327,우려/NNG;경감/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
405,2337,인하/NNG;쉽/VA;않/VX,8.0,13.0,21.0,0.5725617212545856,Dovish
406,2340,수주/NNG;감소/NNG,8.0,11.0,19.0,0.6766638523917831,Dovish
407,2344,원화/NNG;강세/NNG;압력/NNG,8.0,13.0,21.0,0.5725617212545856,Dovish
408,2356,수익성/NNG;떨어/VV,8.0,11.0,19.0,0.6766638523917831,Dovish
409,2360,cds/NNG;프리미엄/NNG;하락/NNG,8.0,15.0,23.0,0.49622015842064093,Dovish
410,2371,호조/NNG;강세/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
411,2379,통화/NNG;부양/NNG,8.0,23.0,31.0,0.3236218424482441,Dovish
412,2389,국채입찰/NNG;부진/NNG,8.0,23.0,31.0,0.3236218424482441,Dovish
413,2391,변동성/NNG;확대/NNG;우려/NNG,8.0,12.0,20.0,0.6202751980258011,Dovish
414,2395,우려/NNG;작/VA;않/VX,8.0,12.0,20.0,0.6202751980258011,Dovish
415,2398,국고채/NNG;떨어/VV;국고채/NNG;떨어/VV,8.0,12.0,20.0,0.6202751980258011,Dovish
416,2402,대출/NNG;부담/NNG;줄/VV,8.0,14.0,22.0,0.5316644554506866,Dovish
417,2403,저물가/NNG;우려/NNG,8.0,13.0,21.0,0.5725617212545856,Dovish
418,2408,연체율/NNG;증가/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
419,2412,유로존/NNG;경제/NNG;회복/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
420,2414,신용/NNG;확대/NNG,7.0,17.0,24.0,0.3831111517218184,Dovish
421,2415,fed/NNG;통화/NNG;완화/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
422,2416,물가/NNG;상승률/NNG;마이너스/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
423,2420,공급/NNG;축소/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
424,2424,수요/NNG;촉진/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
425,2433,변동성/NNG;감소/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
426,2441,부작용/NNG;줄/VV,7.0,17.0,24.0,0.3831111517218184,Dovish
427,2457,노동시장/NNG;호조/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
428,2458,미/NNG;국채/NNG;가격/NNG;상승/NNG,7.0,12.0,19.0,0.542740798272576,Dovish
429,2460,실적/NNG;부진/NNG;우려/NNG,7.0,12.0,19.0,0.542740798272576,Dovish
430,2461,정책/NNG;긴축/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
431,2464,영업이익/NNG;늘/VV,7.0,10.0,17.0,0.6512889579270912,Dovish
432,2470,스왑베이시스/NNG;확대/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
433,2472,침체/NNG;우려/NNG;크/VV,7.0,26.0,33.0,0.2504957530488812,Dovish
434,2475,정책/NNG;한계/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
435,2481,역마진/NNG;부담/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
436,2488,예상/NNG;악화/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
437,2489,많이/MAG;완화/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
438,2501,소득/NNG;작/VA,7.0,10.0,17.0,0.6512889579270912,Dovish
439,2504,아직/MAG;불확실성/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
440,2505,fed/NNG;부담/NNG,7.0,14.0,21.0,0.46520639851935086,Dovish
441,2506,마진/NNG;압박/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
442,2510,cd/NNG;내리/VV,7.0,15.0,22.0,0.43419263861806084,Dovish
443,2511,인하/NNG;결정/NNG;내리/VV,7.0,15.0,22.0,0.43419263861806084,Dovish
444,2512,경제/NNG;성장률/NNG;떨어/VV,7.0,13.0,20.0,0.5009915060977624,Dovish
445,2513,월세/NNG;부담/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
446,2535,원달러/NNG;떨어/VV,7.0,9.0,16.0,0.723654397696768,Dovish
447,2548,수요/NNG;높/VV,7.0,10.0,17.0,0.6512889579270912,Dovish
448,2550,작/VA;증가/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
449,2557,의구심/NNG;크/VV,7.0,13.0,20.0,0.5009915060977624,Dovish
450,2559,인하/NNG;상승/NNG,7.0,12.0,19.0,0.542740798272576,Dovish
451,2567,글로벌/NNG;성장/NNG;우려/NNG,7.0,13.0,20.0,0.5009915060977624,Dovish
452,2568,민간/NNG;소비/NNG;위축/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
453,2569,완화/NNG;인하/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
454,2575,인상/NNG;높/VV,7.0,11.0,18.0,0.5920808708428102,Dovish
455,2576,고용/NNG;물가/NNG;안정/NNG,7.0,16.0,23.0,0.40705559870443203,Dovish
456,2579,국채/NNG;수익률/NNG;낮/VA,7.0,9.0,16.0,0.723654397696768,Dovish
457,2581,민간/NNG;소비/NNG;둔화/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
458,2587,유로존/NNG;위험/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
459,2589,경제/NNG;활동/NNG;회복/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
460,2593,신흥국/NNG;통화/NNG;강세/NNG,7.0,16.0,23.0,0.40705559870443203,Dovish
461,2598,pmi/NNG;하락/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
462,2602,하락/NNG;마이너스/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
463,2603,가격/NNG;경쟁력/NNG;약화/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
464,2614,상환능력/NNG;저하/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
465,2618,과도/NNG;우려/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
466,2620,경제/NNG;성장/NNG;부진/NNG,7.0,12.0,19.0,0.542740798272576,Dovish
467,2624,건설/NNG;확대/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
468,2627,성장/NNG;개선/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
469,2633,환위험/NNG;회피/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
470,2636,인하/NNG;작/VA,7.0,13.0,20.0,0.5009915060977624,Dovish
471,2641,시중/NNG;유동성/NNG;늘/VV,7.0,13.0,20.0,0.5009915060977624,Dovish
472,2643,우려/NNG;강세/NNG,7.0,15.0,22.0,0.43419263861806084,Dovish
473,2645,우려/NNG;감소/NNG,7.0,15.0,22.0,0.43419263861806084,Dovish
474,2649,국고채/NNG;발행/NNG;줄/VV,7.0,13.0,20.0,0.5009915060977624,Dovish
475,2655,소매/NNG;판매/NNG;부진/NNG,7.0,15.0,22.0,0.43419263861806084,Dovish
476,2659,하락/NNG;없/VA,7.0,10.0,17.0,0.6512889579270912,Dovish
477,2669,경제/NNG;성장률/NNG;오르/VV,7.0,14.0,21.0,0.46520639851935086,Dovish
478,2672,리보/NNG;상승/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
479,2676,국채/NNG;가격/NNG;영향/NNG;하락/NNG,7.0,12.0,19.0,0.542740798272576,Dovish
480,2680,예상/NNG;나쁘/VA,7.0,9.0,16.0,0.723654397696768,Dovish
481,2695,국채/NNG;수요/NNG;늘/VV,7.0,9.0,16.0,0.723654397696768,Dovish
482,2696,침체/NNG;회복/NNG,7.0,11.0,18.0,0.5920808708428102,Dovish
483,2698,경색/NNG;완화/NNG,7.0,22.0,29.0,0.2960404354214051,Dovish
484,2705,불안/NNG;높/VV,7.0,10.0,17.0,0.6512889579270912,Dovish
485,2706,심각/NNG;타격/NNG,7.0,12.0,19.0,0.542740798272576,Dovish
486,2709,바닥/NNG;찍/VV;상승/NNG,7.0,15.0,22.0,0.43419263861806084,Dovish
487,2711,디플레이션/NNG;우려/NNG;크/VV,7.0,13.0,20.0,0.5009915060977624,Dovish
488,2746,임대료/NNG;부담/NNG,7.0,9.0,16.0,0.723654397696768,Dovish
489,2752,하락/NNG;낮/VA,7.0,11.0,18.0,0.5920808708428102,Dovish
490,2770,cd/NNG;낮/VA,7.0,12.0,19.0,0.542740798272576,Dovish
491,2771,하락/NNG;모멘텀/NNG,7.0,10.0,17.0,0.6512889579270912,Dovish
492,2773,정책/NNG;완화/NNG,7.0,25.0,32.0,0.2605155831708365,Dovish
493,2787,산업/NNG;안정/NNG,6.0,20.0,26.0,0.27912383911161054,Dovish
494,2793,타격/NNG;입/VV;우려/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
495,2795,매출/NNG;급감/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
496,2803,인하/NNG;양적완화/NNG,6.0,38.0,44.0,0.14690728374295292,Dovish
497,2818,엔달러/NNG;환율/NNG;상승/NNG,6.0,16.0,22.0,0.34890479888951315,Dovish
498,2819,fed/NNG;위험/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
499,2835,여력/NNG;늘/VV,6.0,13.0,19.0,0.4294212909409393,Dovish
500,2852,채권/NNG;부담/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
501,2853,베이시스/NNG;오르/VV,6.0,15.0,21.0,0.37216511881548076,Dovish
502,2870,인하/NNG;하락/NNG,6.0,19.0,25.0,0.29381456748590584,Dovish
503,2876,성장동력/NNG;약화/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
504,2881,가격/NNG;증가/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
505,2893,업황/NNG;악화/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
506,2898,외국인/NNG;국채선물/NNG;매수/NNG;강세/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
507,2910,실망/NNG;하락/NNG,6.0,12.0,18.0,0.46520639851935086,Dovish
508,2923,외화/NNG;유동성/NNG;확보/NNG,6.0,18.0,24.0,0.31013759901290056,Dovish
509,2948,부정적/VAX;영향/NNG;상쇄/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
510,2952,예상/NNG;오르/VV,6.0,11.0,17.0,0.5074978892938373,Dovish
511,2960,가계/NNG;대출/NNG;구조/NNG;개선/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
512,2968,침체/NNG;심각/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
513,2983,rbc비율/NNG;하락/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
514,3001,통화/NNG;확대/NNG,6.0,14.0,20.0,0.39874834158801503,Dovish
515,3002,실적/NNG;나쁘/VA,6.0,18.0,24.0,0.31013759901290056,Dovish
516,3005,국채/NNG;수익률/NNG;높/VA,6.0,10.0,16.0,0.5582476782232211,Dovish
517,3009,불안/NNG;위험/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
518,3019,마이너스/NNG;인하/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
519,3073,위험/NNG;상쇄/NNG,6.0,12.0,18.0,0.46520639851935086,Dovish
520,3083,시중/NNG;유동성/NNG;증가/NNG,6.0,12.0,18.0,0.46520639851935086,Dovish
521,3089,최대/NNG;넘/VV,6.0,10.0,16.0,0.5582476782232211,Dovish
522,3094,채권시장/NNG;이탈/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
523,3112,채권/NNG;확대/NNG,6.0,12.0,18.0,0.46520639851935086,Dovish
524,3149,경제/NNG;마이너스/NNG,6.0,12.0,18.0,0.46520639851935086,Dovish
525,3154,광공업/NNG;생산/NNG;감소/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
526,3159,경제/NNG;약화/NNG,6.0,14.0,20.0,0.39874834158801503,Dovish
527,3166,성장/NNG;하방/NNG;위험/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
528,3170,대출/NNG;구조/NNG;개선/NNG,6.0,13.0,19.0,0.4294212909409393,Dovish
529,3182,수요/NNG;작/VA,6.0,14.0,20.0,0.39874834158801503,Dovish
530,3184,유동성/NNG;확충/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
531,3190,인상/NNG;경제/NNG;회복/NNG,6.0,16.0,22.0,0.34890479888951315,Dovish
532,3192,마이너스/NNG;하락/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
533,3210,cds/NNG;프리미엄/NNG;급등/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
534,3229,신용/NNG;거품/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
535,3234,회복/NNG;상승/NNG,6.0,15.0,21.0,0.37216511881548076,Dovish
536,3235,인하/NNG;줄/VV,6.0,12.0,18.0,0.46520639851935086,Dovish
537,3251,가격/NNG;추락/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
538,3253,은행/NNG;대출/NNG;늘/VV,6.0,12.0,18.0,0.46520639851935086,Dovish
539,3256,제조업/NNG;부진/NNG,6.0,19.0,25.0,0.29381456748590584,Dovish
540,3260,인하/NNG;긍정적/VAX,6.0,11.0,17.0,0.5074978892938373,Dovish
541,3271,국제/NNG;유가/NNG;소폭/MAG;하락/NNG,6.0,10.0,16.0,0.5582476782232211,Dovish
542,3274,담보/NNG;가격/NNG;하락/NNG,6.0,11.0,17.0,0.5074978892938373,Dovish
543,3279,우려/NNG;위험/NNG,5.0,13.0,18.0,0.35785107578411607,Dovish
544,3289,부진/NNG;일시적/VAX,5.0,13.0,18.0,0.35785107578411607,Dovish
545,3305,변동성/NNG;높/VV,5.0,16.0,21.0,0.29075399907459426,Dovish
546,3317,채권/NNG;늘/VV,5.0,11.0,16.0,0.4229149077448644,Dovish
547,3345,경제/NNG;하방/NNG;압력/NNG,5.0,11.0,16.0,0.4229149077448644,Dovish
548,3351,어렵/VA;인하/NNG,5.0,12.0,17.0,0.38767199876612574,Dovish
549,3359,저성장/NNG;우려/NNG,5.0,13.0,18.0,0.35785107578411607,Dovish
550,3365,주거비/NNG;부담/NNG;완화/NNG,5.0,12.0,17.0,0.38767199876612574,Dovish
551,3372,마이너스/NNG;낮/VV,5.0,12.0,17.0,0.38767199876612574,Dovish
552,3421,부진/NNG;완화/NNG,5.0,18.0,23.0,0.2584479991774171,Dovish
553,3467,소폭/MAG;하락/NNG;그치/VV,5.0,11.0,16.0,0.4229149077448644,Dovish
554,3493,차입/NNG;비용/NNG;낮/VV,5.0,13.0,18.0,0.35785107578411607,Dovish
555,3546,채권시장/NNG;변동성/NNG;크/VV,5.0,12.0,17.0,0.38767199876612574,Dovish
556,3574,우려/NNG;강하/VA,5.0,12.0,17.0,0.38767199876612574,Dovish
557,3598,채권/NNG;심리/NNG;위축/NNG,5.0,12.0,17.0,0.38767199876612574,Dovish
558,3637,높/VA;통안채/NNG;오르/VV,5.0,16.0,21.0,0.29075399907459426,Dovish
559,3648,신용위험/NNG;우려/NNG,5.0,15.0,20.0,0.3101375990129006,Dovish
560,3654,은행/NNG;대출/NNG;어렵/VA,5.0,14.0,19.0,0.3322902846566792,Dovish
561,3723,가격/NNG;매력/NNG;높/VA,5.0,11.0,16.0,0.4229149077448644,Dovish
562,3772,인하/NNG;종료/NNG,5.0,16.0,21.0,0.29075399907459426,Dovish
563,3797,완화/NNG;조짐/NNG,5.0,13.0,18.0,0.35785107578411607,Dovish
564,3897,수출/NNG;악화/NNG,5.0,21.0,26.0,0.22152685643778613,Dovish
565,3926,수익성/NNG;나쁘/VA,5.0,12.0,17.0,0.38767199876612574,Dovish
566,3928,위험/NNG;상승/NNG,5.0,17.0,22.0,0.2736508226584417,Dovish
567,3998,채권시장/NNG;약세/NNG;압력/NNG,5.0,13.0,18.0,0.35785107578411607,Dovish
568,4085,가계/NNG;대출/NNG;확대/NNG,4.0,14.0,18.0,0.2658322277253433,Dovish
569,4125,수요/NNG;상승/NNG,4.0,13.0,17.0,0.2862808606272928,Dovish
570,4265,국고채/NNG;강세/NNG,4.0,18.0,22.0,0.2067583993419337,Dovish
571,4423,인하/NNG;가능성/NNG;없/VA,4.0,15.0,19.0,0.24811007921032047,Dovish
572,4639,유가/NNG;상승/NNG;압력/NNG,4.0,12.0,16.0,0.31013759901290056,Dovish
573,4640,불확실성/NNG;하락/NNG,4.0,12.0,16.0,0.31013759901290056,Dovish
574,4644,인하/NNG;제약/NNG,4.0,14.0,18.0,0.2658322277253433,Dovish
575,4688,부동산/NNG;불황/NNG,4.0,13.0,17.0,0.2862808606272928,Dovish
576,4837,외부충격/NNG;취약/NNG,4.0,13.0,17.0,0.2862808606272928,Dovish
577,4901,통화/NNG;방어/NNG,4.0,13.0,17.0,0.2862808606272928,Dovish
578,4977,인하/NNG;우려/NNG,4.0,13.0,17.0,0.2862808606272928,Dovish
579,5042,유동성/NNG;강화/NNG,4.0,12.0,16.0,0.31013759901290056,Dovish
580,5189,대출/NNG;촉진/NNG,3.0,14.0,17.0,0.19937417079400752,Dovish
581,5976,최저/NNG;인하/NNG,3.0,18.0,21.0,0.15506879950645028,Dovish
582,6181,수익성/NNG;하락/NNG,3.0,15.0,18.0,0.18608255940774038,Dovish
583,6378,심각/NNG;훼손/NNG,3.0,14.0,17.0,0.19937417079400752,Dovish
584,6549,담배가격/NNG;인상/NNG,3.0,17.0,20.0,0.16419049359506502,Dovish
585,6837,생산/NNG;감축/NNG,3.0,14.0,17.0,0.19937417079400752,Dovish
586,6895,비용/NNG;부담/NNG;늘/VV,3.0,13.0,16.0,0.21471064547046964,Dovish
587,7623,유동성함정/NNG;빠지/VV,2.0,14.0,16.0,0.13291611386267166,Dovish
